id,id_grupo,categoria,tipo_producto,titulo,pais,ano,titulo_libro,autores,tipologia
00484,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Paz y posconflicto: compromiso de los ciudadanos para un horizonte imaginado,Colombia,2015,Imaginar La Paz En Colombia: Cavilaciones Desde La Academia,SONIA NATALIA COGOLLO OSPINA,1
00485,008,Capítulos de libro publicados,Capítulo de libro,Poéticas imágenes del horror: Memorias del conflicto colombiano a través de la obra de Juan Manuel Echavarría,Brasil,2015,Memória E Política,SONIA NATALIA COGOLLO OSPINA,1
00486,008,Capítulos de libro publicados,Capítulo de libro,"Jaramillo, C., Calderón, G., Holguín, H. y Le Gal, D. (2015). Representaciones sociales del tratamiento de las adicciones comportamentales por los profesionales de las ciencias sociales y de la salud. En Prevención y tratamiento de las adicciones desde lo psicosocial",Colombia,2015,Prevencion Y Tratamiento De Las Adicciones Desde Lo Psicosocial,DAMIEN LE GAL FRANCOIS,1
00487,008,Capítulos de libro publicados,Capítulo de libro,Enfoque Psicosocial del Suicidio,Colombia,2015,El Suicidio: Cuatro Perspectivas,JOHN JAIRO GARCIA PENA,1
00488,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Historia y memoria: responsabilidad social de los maestros en la formación ciudadana,Colombia,2015,Responsabilidad Social: Perspectivas Para La Acción En Colombia.,SONIA NATALIA COGOLLO OSPINA,1
00489,008,Capítulos de libro publicados,Capítulo de libro,"La Responsabilidad Social vista desde 8 indicadores para la Paz en Colombia, durante 2002-2006",Colombia,2015,Responsabilidad Social: Perspectivas Para La Acción En Colombia.,MONICA ALZATE GARCIA,1
00490,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Agresión y Violencia,España,2015,Psicología Social,"MONICA ALZATE GARCIA, MAR DURAN, JOSE MANUEL SABUCEDO",1
00491,008,Capítulos de libro publicados,Capítulo de libro,Aportes Psicosociales de la Población Civil para la Reconciliación de un País en Conflicto,Colombia,2015,Imaginar La Paz En Colombia: Cavilaciones Desde La Academia,"MONICA ALZATE GARCIA, XIANA VILAS CASTRO, CRISTINA GOMEZ ROMAN, JOSE MANUEL SABUCEDO CAMESELLE",1
00492,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Paz y posconflicto: compromiso de los ciudadanos para un horizonte imaginado,Colombia,2015,Imaginar La Paz En Colombia: Cavilaciones Desde La Academia,"SONIA NATALIA COGOLLO OSPINA, NICOLASA MARIA DURAN PALACIO",1
00493,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Desarrollo positivo del adolescente como protector de conductas de riesgo,México,2014,Psicología Latinoamericana: Experiencias,"NORMAN DARIO MORENO CARMONA, ALEXANDER ALVIS RIZZO",1
00494,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Desarrollo positivo del adolescente como protector de conductas de riesgo,México,2014,Psicología Latinoamericana: Experiencias,"ALEXANDER ALVIS RIZZO, NORMAN DARIO MORENO CARMONA",1
00495,008,Capítulos de libro publicados,Otro capítulo de libro publicado,La experiencia formativo-investigativa en la deconstrucción del discurso del déficit: claves para liberar la psicología.,México,2014,Psicología Latinoamericana: Experiencias,NICOLASA MARIA DURAN PALACIO,1
00496,008,Capítulos de libro publicados,Otro capítulo de libro publicado,"EL DESARROLLO POSITIVO COMO FACTOR PROTECTOR EN ADOLESCENTES DE MEDELLÍN, COLOMBIA",Colombia,2014,La Investigación,"ALEXANDER ALVIS RIZZO, NORMAN DARIO MORENO CARMONA",1
00497,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Las representaciones que los Medellinenses tienen de los estadounidenses y de los franceses.,Colombia,2014,La Investigación,DAMIEN LE GAL FRANCOIS,1
00498,008,Capítulos de libro publicados,Otro capítulo de libro publicado,LAS PRÁCTICAS ADECUADAS DE CRIANZA EN EL TRATAMIENTO DEL TRASTORNO NEGATIVISTA DESAFIANTE: UNA REFLEXIÓN A LA LUZ DE LA TEORÍA,Colombia,2014,La Investigación,"ALEXANDER ALVIS RIZZO, ANA CATALINA GOMEZ ARISTIZABAL, CLAUDIA MARCELA ARANA MEDINA, JUAN CARLOS RESTREPO BOTERO",1
00499,008,Capítulos de libro publicados,Otro capítulo de libro publicado,"Alteración y rehabilitación neurocognitiva de las funciones ejecutivas y de la cognición social, en niños que presentan conductas disruptivas: una revisión investigativa",Colombia,2014,La Investigación,"ALEXANDER ALVIS RIZZO, CLAUDIA MARCELA ARANA MEDINA, JUAN CARLOS RESTREPO BOTERO, ANA CATALINA GOMEZ ARISTIZABAL",1
00500,008,Capítulos de libro publicados,Otro capítulo de libro publicado,"El desarrollo positivo como factor protector en adolescentes de Medellín, Colombia",Colombia,2014,La Investigación,"NORMAN DARIO MORENO CARMONA, ALEXANDER ALVIS RIZZO",1
00501,008,Capítulos de libro publicados,Capítulo de libro,Las representaciones que los Medellinenses tienen de los estadounidenses y de los franceses.,Colombia,2014,La Investigación,DAMIEN LE GAL FRANCOIS,1
00502,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Eight Cultures of Peace Indicators Applied to Colombian Conflict During 2002¿2006,Estados Unidos,2014,Psychosocial Approaches To Peace-Building In Colombia,"MONICA ALZATE GARCIA, JOSE MANUEL SABUCEDO, MAR DURAN",1
00503,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Lo psicosocial como categoría transdisciplinar (Resumen),Colombia,2013,Memorias Iii Congreso De Psicología,NORMAN DARIO MORENO CARMONA,1
00504,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Aproximaciones al lugar de la familia en el fenómeno de la desaparición forzada en Colombia,Colombia,2013,Reflexiones Sobre La Infancia. Simposio Nacional De Investigaciones En Primera Infancia.,"ALEXANDER ALVIS RIZZO, ALEXANDER RODRIGUEZ BUSTAMANTE, CARMEN PATRICIA DUQUE SIERRA",1
00505,008,Capítulos de libro publicados,Otro capítulo de libro publicado,Rehabilitación de la cognición social en personas con trastorno antisocial de la personalidad,Colombia,2013,Robert Ashley,"ALEXANDER ALVIS RIZZO, CLAUDIA MARCELA ARANA MEDINA, JUAN CARLOS RESTREPO BOTERO, JUAN CARLOS RESTREPO BOTERO",1
00506,008,Capítulos de libro publicados,Otro capítulo de libro publicado,¿Quién representa la ley en estos días? Algunas apreciaciones sobre la relación entre el Superyó y la agresión,Colombia,2013,Familia,RICARDO ALBERTO ANDRADE RODRIGUEZ,1
00507,008,Capítulos de libro publicados,Capítulo de libro,Validación de la Escala Prácticas Parentales en Adolescentes (PP-A),Colombia,2012,Análisis Comparativo De La Competencia Genérica Razonamiento Cuantitativo De La Prueba Saberpro Y Su Relación Con Los Cursos Ofrecidos Por El Departamento De Ciencias Básicas En Los Programas De Pregrado De La Funlam Y La U De M,NORMAN DARIO MORENO CARMONA,1
00508,008,Capítulos de libro publicados,Otro capítulo de libro publicado,¿Doscientos años de qué? Por una liberación del pensamiento colonial,Colombia,2011,Amor A La Tinta,NORMAN DARIO MORENO CARMONA,1
00509,008,Capítulos de libro publicados,Otro capítulo de libro publicado,EL ESPAÑOL HABLADO EN LAS COMUNIDADES HISPÁNICAS: INFORME PRESEEA 2007,España,2007,EL ESPAÑOL HABLADO EN LAS COMUNIDADES HISPÁNICAS: INFORME PRESEEA 2007,"RICARDO ALBERTO ANDRADE RODRIGUEZ, MARIA CLAUDIA GONZALEZ RATIVA",1
00510,009,Capítulos de libro publicados,Capítulo de libro,Significantes de la sociedad cordobesa ante la ejecución de la política pública para la reparación a víctimas del conflicto armado en Colombia,Colombia,2023,Diálogo de Saberes desde las Ciencias Económica,"VICTOR TERAN REALES, ESTELIO JOSE ANGULO, MAURICIO JAVIER BURGOS ALTAMIRANDA",1
00511,009,Capítulos de libro publicados,Capítulo de libro,Significantes de la sociedad cordobesa ante la ejecución de la política pública para la reparación a víctimas del conflicto armado en Colombia,Colombia,2023,Diálogo de Saberes desde las Ciencias Económica,ESTELIO JOSE ANGULO,1
00512,009,Capítulos de libro publicados,Capítulo de libro,Análisis del Parque Lineal Ronda del Sinú Centro como elemento dinamizador del desarrollo local sostenible en Montería - Colombia: una mirada desde los usuarios y expertos,Venezuela,2021,Gestión del conocimiento. Perspectiva multidisciplinaria. Volumen 40,"VICTOR TERAN REALES, CESAR AUGUSTO TERAN SIMANCAS, LAURA CRISTINA TERAN SIMANCAS, GEOVANNI ANTONIO URDANETA URDANETA, CARLOS ANDRES BURGOS GALEANO",1
00513,009,Capítulos de libro publicados,Capítulo de libro,Políticas públicas de conciencia ambiental: pilar estratégico de Montería como ciudad sostenible,Colombia,2020,Ciudades sostenibles: Un enfoque diferenciado del desarrollo de las ciudades,"ESTELIO JOSE ANGULO, MIREYA JOSEFINA SALAS DE GONZALEZ, MIGUEL EDUARDO NEGRON FUENMAYOR",1
00514,009,Capítulos de libro publicados,Capítulo de libro,Mujeres líderes de Derechos Humanos en el contexto del conflicto armado en Alto Sinú,Venezuela,2020,dialogo de Saberes Desde las Ciencias Económicas,"HUBER YECID CASTRO ESCOBAR, MARIA ALEJANDRA TABORDA CARO, LIGIA HERRERA CRIADO",1
00515,009,Capítulos de libro publicados,Capítulo de libro,Movimientos Sociales y Participación Política en Venezuela de los siglos XX y XXI,Venezuela,2020,dialogo de Saberes Desde las Ciencias Económicas,"ESTELIO JOSE ANGULO, ENADIS VARGAS HERNANDEZ, MIREYA JOSEFINA SALAS DE GONZALEZ, MIGUEL EDUARDO NEGRON FUENMAYOR",1
00516,009,Capítulos de libro publicados,Capítulo de libro,"Los retos que enfrenta la democracia en América latina: populismo, corrupción y COVID-19",Colombia,2020,Política y gestión pública en Suramérica.,VICTOR TERAN REALES,1
00517,009,Capítulos de libro publicados,Capítulo de libro,Análisis jurídico de la Democracia Representativa en Colombia,Colombia,2020,MEMORIAS V CONGRESO INTERNACIONAL EN GESTION PUBLICA,CARLOS RODRIGUEZ SANTOS,1
00518,009,Capítulos de libro publicados,Capítulo de libro,Relaciones psicosociales para construir ambientes familiares óptimos en medio de la pandemia por Covid-19,Venezuela,2020,dialogo de Saberes Desde las Ciencias Económicas,PAULJAVIER BEDOYA PASTRANA,1
00519,009,Capítulos de libro publicados,Capítulo de libro,Tecnologías de información y comunicación como medio de participación ciudadana inclusión y transformación social,Colombia,2018,Perspectivas en Ciencias Jurídicas y Políticas sobre la participación ciudadanía,"ESTELIO JOSE ANGULO, MARILU TIBISAY ACURERO LUZARDO, GERTRUDIS YACKELINE ZIRITT TREJO",1
00520,009,Capítulos de libro publicados,Capítulo de libro,Pensamiento de Nelson Mandela y los Procesos de Paz en la política contemporánea,Venezuela,2018,Formación educativa en el contexto social y mediaciones del aprendizaje Volumen III,"ESTELIO JOSE ANGULO, MIREYA JOSEFINA SALAS DE GONZALEZ, GIOVANNI ANTONIO GOTOPO ACOSTA",1
00521,009,Capítulos de libro publicados,Capítulo de libro,GERENCIA PARTICIPATIVA Y RESPONSABILIDAD SOCIAL EMPRESARIAL EN ORGANIZACIONES PETROLERAS,Venezuela,2018,Diálogos de saberes desde las ciencias económicas,"ESTELIO JOSE ANGULO, MIREYA JOSEFINA SALAS DE GONZALEZ, MARILU TIBISAY ACURERO LUZARDO",1
00522,009,Capítulos de libro publicados,Otro capítulo de libro publicado,"Tomo VI: Cultura, Innovación y Política Educativa",Colombia,2017,COLECCION INTERNACIONAL  DE INVESTIGACION EDUCATIVA,VICTOR TERAN REALES,1
00523,009,Capítulos de libro publicados,Otro capítulo de libro publicado,REPENSAR LAS CIENCIAS SOCIALES EN LATINOAMERICA Y EL CARIBE DESDE UNA PERSPECTIVA TRANSDISCIPLINARIA,Colombia,2017,Transdiscipina  complejidad aportes de las ciencias sociales en América Latina,ESTELIO JOSE ANGULO,1
00524,009,Capítulos de libro publicados,Capítulo de libro,MOVIMIENTOS SOCIALES Y PARTICIPACIÓN CIUDADANA: LAS TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIÓN HERRAMIENTAS DE INCLUSIÓN EN LATINOAMERICA Y EL CARIBE,Venezuela,2017,Conflictos y pos conflictos. Pasado y presente en América latina y el Caribe,"ESTELIO JOSE ANGULO, MARILU TIBISAY ACURERO LUZARDO, MIREYA JOSEFINA SALAS DE GONZALEZ",1
00525,009,Capítulos de libro publicados,Capítulo de libro,CONSTRUCCIÓN DE IDENTIDADES PARA LA PARTICIPACIÓN SOCIAL DEL DOCENTE,Venezuela,2016,DIÁLOGO DE SABERES DESDE LAS CIENCIAS ECONÓMICAS,"ESTELIO JOSE ANGULO, MIREYA JOSEFINA SALAS DE GONZALEZ",1
00526,009,Capítulos de libro publicados,Capítulo de libro,ESTRATEGIAS GERENCIALES Y EQUIPOS DE TRABAJO DE ALTO DESEMPEÑO PARA EL DESARROLLO ENDÓGENO EN INSTITUCIONES EDUCATIVAS,Venezuela,2016,Libro Estado,"MIREYA JOSEFINA SALAS DE GONZALEZ, ESTELIO JOSE ANGULO, MARILU TIBISAY ACURERO LUZARDO",1
00527,009,Capítulos de libro publicados,Capítulo de libro,EFECTIVIDAD DEL CURSO ESTRATEGIAS HOLÍSTICAS PARA EL APRENDIZAJE EN EDUCACIÓN,Venezuela,2016,CIENCIAS AUXILIARES AL DEPORTE,"ESTELIO JOSE ANGULO, MIREYA JOSEFINA SALAS DE GONZALEZ",1
00528,009,Capítulos de libro publicados,Capítulo de libro,"FESTIVAL DE LA DIVERSIDAD BIOCULTURAL, UNA OPORTUNIDAD PARA VISIBILIZAR LOS PROCESOS DE CONSTRUCCIÓN AMBIENTAL REGIONAL",Colombia,2015,Cordoba Biocultural,VICTOR TERAN REALES,1
00529,009,Capítulos de libro publicados,Capítulo de libro,"LA FORMACIÓN DE DINAMIZADORES EN EDUCACIÓN AMBIENTAL , UNA OPORTUNIDAD PARA TRANSFORMAR LA VIDA COTIDIANA DE LAS INSTITUCIONES EDUCATIVAS",Colombia,2014,Coleccion Iberoamericana  De Pedagogia,VICTOR TERAN REALES,1
00530,009,Capítulos de libro publicados,Otro capítulo de libro publicado,"LA FORMACIÓN DE DINAMIZADORES EN EDUCACIÓN AMBIENTAL, UNA OPORTUNIDAD PARA TRANSFORMAR LA VIDA COTIDIANA DE LAS INSTITUCIONES EDUCATIVAS¿,",España,2014,Coleccion Iberoamericana  De Pedagogia,"VICTOR TERAN REALES, MERI CARDONA OVIEDO",1
00531,009,Capítulos de libro publicados,Otro capítulo de libro publicado,"LA FORMACIÓN DE DINAMIZADORES EN EDUCACIÓN AMBIENTAL, UNA OPORTUNIDAD PARA TRANSFORMAR LA VIDA COTIDIANA DE LAS INSTITUCIONES EDUCATIVAS¿,",España,2014,Coleccion Iberoamericana  De Pedagogia,VICTOR TERAN REALES,1
00532,009,Capítulos de libro publicados,Capítulo de libro,perfil psicosocial comparativo de personas condenadas por delitos contra la seguridad publica,Colombia,2011,Psicologia Forense: Estudio De La Mente Criminal.,GUSTAVO ANTONIO BRUNAL GONZALEZ,1
00533,009,Capítulos de libro publicados,Otro capítulo de libro publicado,FUNDAMENTOS EPISTEMOLÒGICOS Y PEDAGÒGICOS DEL PROYECTO CAEC,Colombia,2008,Fundamnetos Conceptuales Y Metodològicos Para La Construcciòn De Cultura Ambiental,VICTOR TERAN REALES,1
00534,009,Capítulos de libro publicados,Otro capítulo de libro publicado,Formación de los partidos políticos en Colombia,Colombia,2008,Historia de las ideas politicasen Colombia,ALBERTO GOMEZ MARTINEZ,1
00535,009,Capítulos de libro publicados,Otro capítulo de libro publicado,UN ESPACIO PARA REFLEXIONAR ACERCA DEL PROCESO DE EDUCACION AMBIENTAL EN EL DPTO.DE CORDOBA,Colombia,2007,Apoyo Al Fortalecimiento De La Educacion Ambiental,VICTOR TERAN REALES,1
00536,009,Capítulos de libro publicados,Otro capítulo de libro publicado,Dínámicas de las familias desplazadas por la violencia en Montería y salud mental,Colombia,2006,UN CAMINO HACIA LA PAZ. PAZ Y SALUD MENTALEN COLOMBIA,VICTOR TERAN REALES,1
00537,009,Capítulos de libro publicados,Otro capítulo de libro publicado,RESUMEN DE INVESTIGACION PAUTAS DE CRIANZAS DE LAS FAMILIAS CORDOBESAS,Colombia,2000,PAUTAS Y PRACTICAS DE CRIANZAS EN FAMILIAS COLOMBIANAS,"VICTOR TERAN REALES, OSCAR ADOLFO, OSCAR BARRIOS CARABALLO",1
00538,010,Capítulos de libro publicados,Capítulo de libro,Aportes del caso de estudio para la identificación y abordaje de los factores de deserción en la metodología a distancia y virtual,Colombia,2020,La deserción en programas universitarios a distancia,"GERMAN ANDRES TORRES ESCOBAR, LAURA STELLA PARRA ESPITIA, ADRIANA BELTRAN ARIZA, CARLOS JAIRO CABANZO CARRENO, HEDRY OROZCO LARA",1
00539,010,Capítulos de libro publicados,Capítulo de libro,Aportes del caso de estudio para la identificación y abordaje de los factores de deserción en la metodología distancia y virtual,Colombia,2020,La deserción en programas universitarios a distancia,"LAURA STELLA PARRA ESPITIA, CARLOS JAIRO CABANZO CARRENO, GERMAN ANDRES TORRES ESCOBAR",1
00540,010,Capítulos de libro publicados,Capítulo de libro,Educación Virtual y deserción: discursos y lugares comunes,Colombia,2020,La deserción en programas universitarios a distancia,"LAURA STELLA PARRA ESPITIA, CARLOS JAIRO CABANZO CARRENO",1
00541,010,Capítulos de libro publicados,Capítulo de libro,Estrategias para el reconocimiento de los factores que inciden en la deserción,Colombia,2020,La deserción en programas universitarios a distancia,"GERMAN ANDRES TORRES ESCOBAR, HEDRY OROZCO LARA, ADRIANA BELTRAN ARIZA",1
