id,categoria,tipo_producto,titulo,anio,tipologia,id_grupo,cuartil_scimago,categoria_publindex,ano_fuente_cuartil,ano_fuente_publindex
00148,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EVOLUCIÓN Y DESAFÍOS DE LOS PARADIGMAS DEL DERECHO AMBIENTAL EN COLOMBIA HASTA 2023,2024,4,002,,,,
00149,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LA DIGNIDAD HUMANA EN LAS DECISIONES DE NULIDAD MATRIMONIAL PROFERIDAS POR EL TRIBUNAL ECLESIÁSTICO DE MEDELLÍN EN EL AÑO 2023,2024,4,002,,,,
00150,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EL ACTUAR DE LAS INSTITUCIONES PARA PROTEGER LOS DERECHOS HUMANOS EN EL CONFLICTO ARMADO A PARTIR DE LOS DIALOGOS DE PAZ,2024,4,002,,,,
00151,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,REGULACIÓN NORMATIVA DE LOS PROCEDIMIENTOS MÉDICOS Y QUIRÚRGICOS CON FINES ESTÉTICOS EN COLOMBIA: ANÁLISIS DE PROBLEMÁTICAS Y SU GRADO DE RESPONSABILIDAD,2024,4,002,,,,
00152,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LA VALIDEZ JURÍDICA DE LA INSTITUCIÓN DE LA FAMILIA MULTIESPECIE EN EL ORDENAMIENTO JURÍDICO COLOMBIANO,2024,4,002,,,,
00153,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,FORMACIÓN Y LINEAMIENTOS EXISTENTES SOBRE VIOLENCIA DE GÉNERO EN LAS FUERZAS MILITARES DEL EJÉRCITO NACIONAL DE COLOMBIA,2024,4,002,,,,
00154,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,CONTRASTE DE LOS ESTÁNDARES DE PROTECCIÓN DEL SISTEMA INTERAMERICANO DEDERECHOS HUMANOS FRENTE AL ORDENAMIENTO JURÍDICO COLOMBIANO SOBRE LA PREVENCIÓN DE LA VIOLENCIA INTRAFAMILIAR CONTRA LA MUJER,2024,4,002,,,,
00155,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EVOLUCIÓN DEL CONCEPTO Y TIPOLOGÍAS FAMILIARES EN COLOMBIA: DECISIONES DE LA CORTE CONSTITUCIONAL 2018-2023,2025,4,002,,,,
00156,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Condiciones y usos de la Inteligencia Artificial en la Administración de Justicia en Colombia,2024,4,002,,,,
00157,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Seguimiento al Conflicto Socioambiental De la Reserva Natural de Río Blanco: Constructora & la Jurisdicción Administrativa en Manizales Durante los Períodos 2016-2019,2024,4,002,,,,
00158,Trabajos dirigidos/turorías,Tesis de doctorado,LAS HUELLAS DEL GUERRERO EN EL LABERINTO DEL EXCOMBATIENTE,2023,4,002,,,,
00159,Trabajos dirigidos/turorías,Tesis de doctorado,CORPOBIOGRAFIANDO LA EXPOSICIÓN DE LOS MAESTROS A LA GUERRA,2023,4,002,,,,
00160,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,OBSTÁCULOS EN EL PROCESO DE TRANSICIÓN DE PERSONAS TRANSGÉNERO EN EL MARCO DEL SISTEMA DE SALUD DE COLOMBIA,2024,4,002,,,,
00161,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,DESAFÍOS JURÍDICOS EN MEDIO DEL METAVERSO: LA PROTECCIÓN DE DATOS PERSONALES EN META,2023,4,002,,,,
00162,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LA VALIDEZ DE LOS CONTRATOS MERCANTILES FIRMADOS ELECTRÓNICAMENTE,2023,4,002,,,,
00163,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,"ADOPCIÓN DE LAS MADRES Y/O CUIDADORES DE HOGARES SUSTITUTOS EN COLOMBIA, ATENDIENDO EL INTERÉS SUPERIOR DE NNA",2024,4,002,,,,
00164,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"INDEMNIZACIÓN A LOS TRABAJADORES AL TERMINAR DE MANERA UNILATERAL E INJUSTIFICADA LOS CONTRATOS DE TRABAJO POR OBRA O LABOR DETERMINADA, ANTES DE HABER ENTREGADO O CUMPLIDO LO PACTADO EN LAS EMPRESAS DE SERVICIOS TEMPORALES",2024,4,002,,,,
00165,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,El Proceso de Reparación. Caso de Las Madres de Soacha,2023,4,002,,,,
00166,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"CIUDADANÍA DIGITAL: PROPUESTAS PARA FORTALECER LA PARTICIPACIÓN CIUDADANA EN MEDELLÍN, DISTRITO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN",2024,4,002,,,,
00167,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,La influencia de los Medios de Comunicación en los procesos judiciales por el Delito de Feminicidio: una mirada jurídica y cultural,2023,4,002,,,,
00168,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EVALUACIÓN DEL CUMPLIMIENTO DE OBJETIVOS EN EL COMPONENTE ESTRATÉGICO DE TURISMO DE CARAMANTA: ANÁLISIS DE CONTRATACIÓN ESTATAL 2020-2023,2023,4,002,,,,
00169,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Condiciones alimentarias de habitantes de calle atendidos en la Unidad de Protección de Vida ¿ UPV del municipio de Manizales durante el periodo 2020 ¿ 2022,2023,4,002,,,,
00170,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,CARTILLA CON ENFOQUE DE GÉNERO CONSTITUTIVA DE LAS SIMILITUDES Y DIFERENCIAS FORMALES Y PROCEDIMENTALES ENTRE EL MATRIMONIO Y LA UNIÓN MARITAL DE HECHO EN COLOMBIA,2024,4,002,,,,
00171,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,EXONERACIÓN DE CUOTA ALIMENTARIA DE LOS DESCENDIENTES A LOS ASCENDIENTES EN COLOMBIA,2024,4,002,,,,
00172,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ACCIÓN DE NULIDAD POR INCONSTITUCIONALIDAD CONTRA LA RESOLUCIÓN NRO. 0320 DEL 14 DE JULIO DE 2022 EXPEDIDA POR SANIDAD DE LA POLICIA NACIONAL DE COLOMBIA,2023,4,002,,,,
00173,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Incidencia de los criterios objetivos de reconocida idoneidad en la competencia de las ESAL, para la suscripción de los convenios de asociación en el municipio de Manizales, Caldas",2024,4,002,,,,
00174,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,OBSTÁCULOS EN EL PROCESO DE TRANSICIÓN DE PERSONAS TRANSGÉNERO EN EL MARCO DEL SISTEMA DE SALUD DE COLOMBIA,2024,4,002,,,,
00175,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EFECTOS DEL HACINAMIENTO EN LA VULNERACIÓN DE DERECHOS EN LA POBLACIÓN PRIVADA DE LA LIBERTAD EN COLOMBIA. REVISIÓN DOCUMENTAL,2024,4,002,,,,
00176,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EVOLUCIÓN JURISPRUDENCIAL DE LA CORTE CONSTITUCIONAL DE COLOMBIA FRENTE A LA EUTANASIA EN AUSENCIA DE NORMATIVIDAD ESPECIFICA EN EL ORDENAMIENTO JURÍDICO,2024,4,002,,,,
00177,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Tratamiento normativo y jurisprudencial en Colombia con respecto al derecho de un hijo póstumo para reclamar daño moral en casos de responsabilidad por culpa patronal,2023,4,002,,,,
00178,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LA APLICACIÓN DE LA REPARACIÓN SIMBÓLICA EN EL MARCO DEL CONFLICTO ARMADO EN COLOMBIA,2024,4,002,,,,
00179,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LA CORRESPONDENCIA DE LA LEY 1641 DE 2013 CON RESPECTO A LA POLÍTICA PÚBLICA SOCIAL PARA HABITANTES DE CALLE 2021-2031 EN COLOMBIA,2024,4,002,,,,
00180,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"La prohibición de la violencia como práctica de crianza en los niños, niñas y adolescentes: Una aproximación a la Ley 2089 de 2021",2023,4,002,,,,
00181,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Garantía del Derecho a la Alimentación de la Comunidad Indígena Embera Chamí,2023,4,002,,,,
00182,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"PROBLEMÁTICA SANCIONATORIA DE LOS ORGANISMOS DE APOYO AL TRÁNSITO (OAT) EN COLOMBIA, 2023",2023,4,002,,,,
00183,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LA MEDIACIÓN EN EL COMITÉ DE CONVIVENCIA LABORAL COMO MECANISMO DE ALTERNATIVO DE CONFLICTOS PARA LA ATENCIÓN FRENTE AL ACOSO LABORAL,2023,4,002,,,,
00184,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,SISTEMA INTEGRADO DE TRANSPORTE DEL VALLE DE ABURRÁ (SITVA): ESCENARIO DE AFECTACIÓN A LA FAUNA EN UN PRESUNTO MODELO DE MOVILIDAD URBANA SOSTENIBLE),2024,4,002,,,,
00185,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,"¿PERSONAS ADULTAS MAYORES COMO SUJETOS DE ESPECIAL PROTECCIÓN CONSTITUCIONAL? OBSTÁCULOS QUE ENFRENTAN LAS PERSONAS ADULTAS MAYORES PARA EL ACCESO A SUS DERECHOS, CON BASE EN LOS PRONUNCIAMIENTOS DE LA CORTE CONSTITUCIONAL COLOMBIANA, ENERO DE 2019- JULIO DE 2023",2023,4,002,,,,
00186,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,LIMITACIONES LEGALES FRENTE AL RESTABLECIMIENTO DE DERECHOS EN LA PRIMERA INFANCIA DE LOS NIÑOS Y NIÑAS INDÍGENAS EN COLOMBIA,2023,4,002,,,,
00187,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,"DERECHO A LA FAMILIA, SUEÑO DE NIÑOS, NIÑAS Y ADOLESCENTES MIGRANTES ABANDONADOS EN COLOMBIA",2023,4,002,,,,
00188,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ANÁLISIS DOCUMENTAL: SALUD MENTAL DE LOS ESTUDIANTES DE DERECHO EN EL DESARROLLO DE SUS PRÁCTICAS PROFESIONALES,2024,4,002,,,,
00189,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EXPLORACIÓN DEL OTORGAMIENTO Y LÍMITES DEL PRINCIPIO DE CONDICIÓN MÁS BENEFICIOSA EN LA PENSIÓN DE SOBREVIVIENTE: A PARTIR DE DOS CASOS EN LA CIUDAD DE MEDELLÍN 2017-2022,2024,4,002,,,,
00190,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"La Eficacia Jurídica de los Protocolos de Atención de Tipologías I, II y III del Decreto 1965 de 2013 en el Manual de Convivencia Escolar de una Institución educativa Oficial de Manizales",2023,4,002,,,,
00191,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,VIABILIDAD Y NECESIDAD DE LA IMPLEMENTACIÓN DE LAS PLATAFORMAS DIGITALES DE TRANSPORTE EN EL ORDENAMIENTO JURÍDICO COLOMBIANO EN EL 2023,2023,4,002,,,,
00192,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,PANORAMA ACTUAL DE LA INVESTIGACIÓN CIENTÍFICA Y ACADÉMICA EN RELACIÓN CON LAS CRIPTOMONEDAS,2023,4,002,,,,
00193,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,PROCEDIMIENTOS Y REQUISITOS QUE DEBEN CUMPLIR LAS ENTIDADES PARA SALVAGUARDAR LOS DERECHOS DE LOS TITULARES DE DATOS PERSONALES SENSIBLES EN COLOMBIA,2023,4,002,,,,
00194,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,VIABILIDAD Y NECESIDAD DE LA IMPLEMENTACIÓN DE LAS PLATAFORMAS DIGITALES DE TRANSPORTE EN EL ORDENAMIENTO JURÍDICO COLOMBIANO EN EL 2023,2023,4,002,,,,
00195,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"UNA BREVE MIRADA A LOS FACTORES DE CORRUPCIÓN JUDICIAL BASADOS EN EL PRINCIPIO DE INDEPENDENCIA JUDICIAL EN COLOMBIA, ENTRE LOS AÑOS 2015 Y 2020",2023,4,002,,,,
00196,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,El norte de Cauca y sur del Valle del Cauca: territorios en proceso de transición y reparación,2023,4,002,,,,
00197,Trabajos dirigidos/turorías,Monografía de conclusión de curso de perfeccionamiento/especialización,BLOQUE DE CONSTITUCIONALIDAD SOBRE LA MATERNIDAD SUBROGADA COMO MÉTODO DE REPRODUCCIÓN ASISTIDA EN COLOMBIA,2023,4,002,,,,
00198,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LA REPARACIÓN INTEGRAL EN COLOMBIA: CASO DEL CORREGIMIENTO EL ARO ITUANGO,2024,4,002,,,,
00199,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Voces silenciosas que enmascara la autoridad masculina en las instituciones policiales. 2002 y 2023,2023,4,002,,,,
00200,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LINEAMIENTOS JURISPRUDENCIALES DE LAS CORTES EN RELACIÓN CON LA RESOCIALIZACIÓN EN LOS CENTROS PENITENCIARIOS Y CARCELARIOS EN COLOMBIA,2023,4,002,,,,
00201,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ESTUDIO DE CASO DE LA SENTENCIA S.C. 506 DEL 2022 PROFERIDA POR LA CORTE SUPREMA DE JUSTICIA SOBRE LA PROCEDENCIA DE LA ACUMULACIÓN DE PRETENSIONES POR UN MISMO HECHO DAÑOSO,2023,4,002,,,,
00202,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"UNA BREVE MIRADA A LOS FACTORES DE CORRUPCIÓN JUDICIAL BASADOS EN EL PRINCIPIO DE INDEPENDENCIA JUDICIAL EN COLOMBIA, ENTRE LOS AÑOS 2015 Y 2020.",2023,4,002,,,,
00203,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EFICACIA DE LA EDUCACIÓN EN EL PROCESO DE RESOCIALIZACIÓN DEL MENOR INFRACTOR,2023,4,002,,,,
00204,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,INCLUSIÓN DE LAS NUEVAS IDENTIDADES DE GÉNERO O GÉNEROS DIVERSOS EN EL ÁMBITO LABORAL COLOMBIANO,2023,4,002,,,,
00205,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,APROXIMACIÓN DE LA LEY DE PROTECCIÓN DE DATOS A LOS CONCEPTOS DE METADATOS Y BIG DATA,2023,4,002,,,,
00206,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"POSIBLES EFECTOS JURÍDICOS DE LAS RELACIONES (LAT) LIVING APART TOGETHER, COMO NUEVA FORMA DE FAMILIA EN EL MUNDO JURÍDICO COLOMBIANO: REFLEXIONES A PARTIR DE LA EXPERIENCIA INTERNACIONAL",2022,4,002,,,,
00207,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Delitos informáticos: una visión comparativa del derecho colombiano a la luz del Convenio de Budapest y su desarrollo en algunas legislaciones foráneas,2023,4,002,,,,
00208,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Consideraciones sobre la política criminal en materia de ciberdelincuencia en Colombia a través de datos estadísticos de 2017 - 2021,2023,4,002,,,,
00209,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Artículo de revisión Funciones de la Pena,2023,4,002,,,,
00210,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Artículo de revisión: La aplicación del contrato de prestación de servicios como alternativa legal de la contratación laboral,2023,4,002,,,,
00211,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,"CAMBIOS EN EL ÁMBITO DE PROTECCIÓN A LA FAMILIA FRENTE A LAS FORMAS Y TIPOS DE VIOLENCIAS CONTRA NIÑAS, NIÑOS Y ADOLESCENTES A TRAVÉS DE MECANISMOS DE ACTUACIÓN ADMINISTRATIVA",2024,4,002,,,,
00212,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Marco Legal para la Protección del Agua por Impacto Socioambiental indirecto de Monocultivo de Aguacate Hass: Caso en Estudio, Neira Caldas 2020-2021",2022,4,002,,,,
00213,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"LA PROHIBICIÓN DE LA VIOLENCIA COMO PRACTICA DE CRIANZA EN NIÑOS, NIÑAS Y ADOLESCENTES: UNA APROXIMACIÓN A LA LEY 2089 DE 2021",2023,4,002,,,,
00214,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LA MATERNIDAD SUBROGADA: CONCEPCIONES E IMPLICACIONES CONTRACTUALES EN COLOMBIA,2023,4,002,,,,
00215,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EFICACIA DE LA LEY 1448 DE 2011: DINÁMICAS EN TORNO A LA RESTITUCIÓN DE TIERRAS EN SU ETAPA ADMINISTRATIVA,2023,4,002,,,,
00216,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,DESARROLLO DEL ESTADO DE COSAS INCONSTITUCIONAL DENTRO DEL SISTEMA PENITENCIARIO Y CARCELARIO COLOMBIANO RESPECTO A LA VULNERACIÓN DE LA DIGNIDAD HUMANA Y EL DERECHO A LA SALUD,2023,4,002,,,,
00217,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"EL AGUA POTABLE: UN DERECHO FUNDAMENTAL DE NUGATORIO CUMPLIMIENTO EN LA RURALIDAD DE CAICEDO, ANTIOQUIA, COLOMBIA",2023,4,002,,,,
00218,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,REFORMAS AL SISTEMA DE PARTIDOS POLITICOS EN COLOMBIA. UNA MIRADA DESDE LA PERSPECTIVA MILITANTE,2023,4,002,,,,
00219,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Eficacia de la Ley 1448 de 2011: Dinámicas en torno a la Restitución de Tierras en su etapa administrativa,2022,4,002,,,,
00220,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"ESTADO ACTUAL DEL CUMPLIMIENTO DEL ACUERDO DE PAZ FIRMADO ENTRE EL GOBIERNO DE COLOMBIA Y LAS FARC-EP EN TORNO A LA RESOCIALIZACIÓN DE LA POBLACIÓN DESMOVILIZADA EN PROCESO DE REINCORPORACIÓN A LA VIDA CIVIL, 2021",2022,4,002,,,,
00221,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,PRUEBAS DIGITALES COMO MEDIO PROBATORIO,2022,4,002,,,,
00222,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,La obligación de protección de derechos humanos frente a las violencias ejercidas en contra de Personas LGTBIQ+ en Colombia.,2022,4,002,,,,
