id,id_grupo,categoria,tipo_producto,titulo,ano,institucion,tipologia
00169,002,Eventos Científicos,Congreso,"I Congreso Latinoamericano Derecho, Ciencia y Artes, en el marco de la I Convención Presencial REDALC: Encuentro Latinoamericano de Saberes",2024-11-08,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00170,002,Eventos Científicos,Encuentro,I Convención Presencial: Encuentro Latinoamericano de Saberes,2024-11-08,Universidad de Atacama,3
00171,002,Eventos Científicos,Otro,VI COLOQUIO SEMILLEROS EN FAMILIA,2024-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00172,002,Eventos Científicos,Otro,IX Coloquios de Derecho Animal,2024-10-15,Universidad Central de Chile Región Coquimbo,3
00173,002,Eventos Científicos,Encuentro,¿Políticas públicas para superar la pobreza en Colombia: una evaluación costo beneficio en la era post covid-19¿,2024-10-07,"Universidad Católica Luis Amigó, Manizales",3
00174,002,Eventos Científicos,Encuentro,"XXVII Encuentro Nacional de Investigación,",2024-10-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00175,002,Eventos Científicos,Seminario,Capacitación en Inteligencia Artificial: Usos y Peligros de la Desinformación,2024-10-01,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00176,002,Eventos Científicos,Encuentro,XXVII Encuentro Nacional de Investigación,2024-10-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00177,002,Eventos Científicos,Encuentro,XXVII Encuentro Nacional de Investigaciones,2024-10-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00178,002,Eventos Científicos,Encuentro,XXVII Encuentro Nacional de Investigación,2024-10-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00179,002,Eventos Científicos,Seminario,Perspectivas Jurídicas en Panamá,2024-09-27,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00180,002,Eventos Científicos,Congreso,"V Congreso Internacional de Ética, Ciencia y Educación",2024-09-27,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00181,002,Eventos Científicos,Seminario,Derechos constitucionales y su reconocimiento jurisprudencial,2024-09-24,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00182,002,Eventos Científicos,Otro,VI Coloquio de la Red Colombiana de Coordinadores de Doctorados en Educación,2024-09-20,UNIVERSIDAD DE ANTIOQUIA,3
00183,002,Eventos Científicos,Seminario,5to Curso de Actualización Jurídica Internacional,2024-09-19,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00184,002,Eventos Científicos,Otro,Diálogos sobre reparación simbólica para la construcción de paz,2024-08-30,UNIVERSIDAD  INDUSTRIAL DE SANTANDER,3
00185,002,Eventos Científicos,Congreso,Primer Congreso de Estudios Interdisciplinarios del Ambiente y la Sostenibilidad,2024-08-09,UNIVERSIDAD SURCOLOMBIANA,3
00186,002,Eventos Científicos,Otro,l¿école d¿été Administrations publiques et Nations autochtones : agir ensemble de l¿École nationale d¿administration publique et de l¿Observatoire des administrations publiques autochtones (OAPA),2024-06-20,Universidad De Quebec,3
00187,002,Eventos Científicos,Otro,Usil International Week,2024-11-29,UNIVERSIDAD SAN IGNACIO DE LOYOLA,3
00188,002,Eventos Científicos,Otro,XV Coloquio de Investigación: Promoviendo la Cultura Investigativa,2024-05-24,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00189,002,Eventos Científicos,Encuentro,"XV Coloquio de Investigación ""Promoviendo la Cultura Investigativa""",2024-05-24,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00190,002,Eventos Científicos,Otro,Conferencia Internacional: Autonomía Local en los Estados Modernos. Desafíos y Perspectivas,2024-04-22,Universidad Nacional de Tucumán,3
00191,002,Eventos Científicos,Seminario,Seminario: Estado de Derecho: historia y porvenir,2024-04-17,Universidad Autónoma Latinoamericana - Unaula,3
00192,002,Eventos Científicos,Seminario,Seminario Internacional de Investigación Procesos de gentrificación y verticalización de la ciudad,2024-04-19,ARIZONA STATE UNIVERSITY (ASU),3
00193,002,Eventos Científicos,Encuentro,XVIII Encuentro Regional. Red de Grupos y Centros de Investigación Jurídica y Sociojurídica.,2024-04-15,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00194,002,Eventos Científicos,Otro,CÁTEDRA DERECHOS HUMANOS Y VEEDURÍAS CIUDADANAS,2024-03-22,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00195,002,Eventos Científicos,Seminario,Conversatorio: Tips para fortalecer las habilidades en la escritura científica,2024-02-28,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00196,002,Eventos Científicos,Seminario,Seminario De Actualización y Profundización En Derecho Penal,2024-02-22,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00197,002,Eventos Científicos,Seminario,El Complicado Encaje De La Inteligencia Artificial En Los Servicios Digitales Y La Protección De Los Derechos Humanos En La Unión Europea,2024-02-12,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00198,002,Eventos Científicos,Congreso,V Congreso Internacional de Aprendizaje Jurídico Activo,2023-11-30,UNIVERSIDAD AUTONOMA DE MÉXICO DISTRITO FEDERAL,3
00199,002,Eventos Científicos,Seminario,Seminario ¡Vení te cuento! experiencias de trabajo con familias,2023-11-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00200,002,Eventos Científicos,Seminario,Seminario ¡Vení te cuento! experiencias de trabajo con familias,2023-11-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00201,002,Eventos Científicos,Encuentro,XV Jornada de Inclusión con Perspectiva de Género: Mecanismos e indicadores de eficacia,2023-11-09,UNIVERSIDAD AUTÓNOMA DEL ESTADO DE MÉXICO,3
00202,002,Eventos Científicos,Seminario,Enfoques Contemporáneos en Derecho Público: un Diálogo Interdisciplinario,2023-11-02,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00203,002,Eventos Científicos,Encuentro,"Fortalecimiento de la aplicación del Régimen Sancionatorio Ambiental en la Jurisdicción de Corpocaldas, desde la Educación Ambiental en el período 2020-2022",2023-10-31,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00204,002,Eventos Científicos,Encuentro,"CONFERENCIA ""POBREZA EN COLOMBIA: UNA MIRADA DESDE LAS POLÍTICAS PÚBLICAS, LOS DERECHOS HUMANOS Y EL ACCESO A LA JUSTICIA",2023-10-25,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00205,002,Eventos Científicos,Congreso,I Diálogo Inter y Transdisciplinario sobre el Agua,2023-10-26,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00206,002,Eventos Científicos,Encuentro,Encuentro de Experiencias Exitosas de Aula Transformando la educación: Relatos inspiradores de docentes universitarios,2023-10-19,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00207,002,Eventos Científicos,Encuentro,II ENCUENTRO EXPERIENCIAS EXITOSAS DE AULA,2023-10-19,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00208,002,Eventos Científicos,Encuentro,Experiencias exitosas en el aula 2023,2023-10-19,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00209,002,Eventos Científicos,Seminario,"Seminario Taller Internacional, las formas de construcción en producción científica.",2023-10-20,Universidad autónoma de tlaxcala,3
00210,002,Eventos Científicos,Congreso,III Congreso Internacional de Estudiantes de Derecho,2023-10-13,Universidad de Atacama,3
00211,002,Eventos Científicos,Seminario,Seminario de Chat GPT e Inteligencia Artificial,2023-09-21,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00212,002,Eventos Científicos,Congreso,Congreso internacional de Ciencias Sociales Paso del Norte,2023-09-22,Universidad Autónoma de Ciudad de Juarez,3
00213,002,Eventos Científicos,Encuentro,XXVI Encuentro Nacional de Investigación,2023-09-14,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00214,002,Eventos Científicos,Encuentro,XXVI Encuentro Nacional de Investigaciones,2023-09-14,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00215,002,Eventos Científicos,Otro,V Coloquio de semilleros de investigación en familia,2023-09-07,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00216,002,Eventos Científicos,Simposio,I Simposio de Educación Superior. Perspectivas disciplinares alrededor de los Derechos Humanos,2023-09-08,Corporación Universitaria de Sabaneta,3
00217,002,Eventos Científicos,Seminario,Seminario de Acciones Constitucionales: Herramientas para el Cambio y la Justicia,2023-08-31,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00218,002,Eventos Científicos,Congreso,Congreso Internacional de Derecho Procesal,2023-08-25,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00219,002,Eventos Científicos,Congreso,CONGRESO INTERNACIONAL DE DERECHO PROCESAL,2023-08-25,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00220,002,Eventos Científicos,Encuentro,"Curso Internacional ""Derechos fundamentalesy su control de regularidad""",2023-08-20,AGUSTIN DE HIPONA CENTRO DE ESTUDIOS DE POSGRADO,3
00221,002,Eventos Científicos,Encuentro,"II ENCUENTRO DEBATES CONTEMPORÁNEOS SOBRE DERECHO AMBIENTAL ¿CAMBIO CLIMÁTICO, GESTIÓN DEL RIESGO DE DESASTRES Y ENFOQUES JURÍDICOS DIFERENCIALES¿",2023-08-01,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00222,002,Eventos Científicos,Encuentro,"II Encuentro del Grupo de Debates Contemporáneos en Derecho Ambiental: Cambio Climático, Gestión del Riesgo de Desastres y Enfoques Diferenciales",2023-08-01,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00223,002,Eventos Científicos,Congreso,"V Bienal Latinoamericana y Caribeña en Primeras infancias, niñeces y juventudes",2023-07-21,Universidad De Manizales - Umanizales,3
00224,002,Eventos Científicos,Otro,"V Bienal Latinoamericana y Caribeña en Primeras infancias, Niñeces y Juventudes",2023-07-21,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00225,002,Eventos Científicos,Otro,Inter-American Human Rights Moot Court Competition,2023-05-17,American University,3
00226,002,Eventos Científicos,Congreso,"Congreso Internacional de Investigación sobre Intervenciones en Crisis de la Coparentalidad: ""Nuevas orientaciones en justicia para las familias del siglo XXI""",2023-05-13,Universidad Alberto Hurtado,3
00227,002,Eventos Científicos,Seminario,Seminario de Derecho Constitucional y Derecho Administrativo: Avances y Desafíos,2023-05-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00228,002,Eventos Científicos,Encuentro,XVII Encuentro Regional de la Red de Grupos y Centros de Investigación Jurídica y Sociojurídica - Red Sociojurídica,2023-05-03,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00229,002,Eventos Científicos,Encuentro,XVII Encuentro Nacional de la Red Sociojurídica Nodo Antioquia - Transformaciones de la investigación jurídica y sociojuríidica,2023-05-03,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00230,002,Eventos Científicos,Encuentro,XVII Encuentro regional Red de Centros de Investigación Jurídica y Sociojurídica. Nodo Antioquia,2023-05-03,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00231,002,Eventos Científicos,Otro,Coloquio de Investigación en Derecho 2023,2023-04-21,UNIVERSIDAD CATOLICA DE ORIENTE,3
00232,002,Eventos Científicos,Congreso,III Congreso Internacional de derecho procesal en familia,2023-04-22,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00233,002,Eventos Científicos,Otro,Conferencia Internacional Segundo Encuentro Colombiano ¿ Boliviano por el Agua,2023-04-20,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00234,002,Eventos Científicos,Seminario,Seminario permanente de investigación Sociológica,2023-03-30,universidad autónoma de baja california,3
00235,002,Eventos Científicos,Otro,VII Workshop RIDOT,2023-03-29,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00236,002,Eventos Científicos,Otro,"CONFERENCIA INTERNACIONAL: NARRATIVAS MEMORIALES EN TORNO A LA FIGURA DE DESAPARICIÓN DE PERSONAS EN ARGENTINA, DESDE LOS OCHENTA HASTA HOY",2023-03-23,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00237,002,Eventos Científicos,Seminario,Seminario Internacional de Investigación Ciudad y Mujer. Experiencias de vida cotidiana,2023-03-09,Universidad de Guadalajara,3
00238,002,Eventos Científicos,Congreso,1er Congreso Estatal de Inclusión Social e Igualdad de Género,2022-11-25,universidad autónoma de baja california,3
00239,002,Eventos Científicos,Seminario,XLIV Semana Cultural,2022-11-05,universidad autónoma de baja california,3
00240,002,Eventos Científicos,Seminario,Seminario de Actualización y Profundización en Derecho Administrativo,2022-10-27,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00241,002,Eventos Científicos,Encuentro,XXII Encuentro Nacional de la Red Sociojuridica,2022-10-28,UNIVERSIDAD LIBRE SECCIONAL CALI,3
00242,002,Eventos Científicos,Encuentro,XXII Encuentro Nacional de Investigación,2022-10-28,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00243,002,Eventos Científicos,Otro,Coloquio Internacional Sustainable Real Estate ESPI,2022-10-21,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00244,002,Eventos Científicos,Congreso,XV Convención Científica UNICA 2022,2022-10-21,Universidad de Ciego  de Ávila ¿Máximo Gómez Báez¿,3
00245,002,Eventos Científicos,Otro,"III Foro de Ingeniería, Ciencias Ambientales e Innovación",2022-10-14,Universidad Católica del Norte,3
00246,002,Eventos Científicos,Congreso,XII Congreso Internacional de Pedagogía Universitaria y Didáctica del Derecho,2022-10-13,UNIVERSIDAD DE CHILE,3
00247,002,Eventos Científicos,Congreso,XII Congreso de Pedagogía Universitaria y Didáctica del Derecho,2022-10-12,UNIVERSIDAD DE CHILE,3
00248,002,Eventos Científicos,Seminario,8vo Jornada de Sociología 2022. Encrucijadas y Resiliencias Sociales,2022-10-07,universidad autónoma de baja california,3
00249,002,Eventos Científicos,Congreso,III Coloquio Nacional de Estudios Feministas y de Género,2022-10-08,UNIVERSIDAD DE ANTIOQUIA,3
00250,002,Eventos Científicos,Congreso,"Tercer ciclo de actualización jurídica internacional a estudiantes de UPAEP campus Tehuacán, México",2022-09-23,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00251,002,Eventos Científicos,Encuentro,I ENCUENTRO EXPERIENCIAS EXITOSAS DE AULA,2022-09-22,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00252,002,Eventos Científicos,Encuentro,Primer encuentro del Grupo de Debates Contemporáneos en Derecho Ambiental: ¿Constitucionalismo Ambiental en América Latina y el Caribe,2022-09-21,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00253,002,Eventos Científicos,Seminario,XVII Seminario de la Red Iberoamericana de Investigación en Globalización y Territorio - RII,2022-09-23,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00254,002,Eventos Científicos,Encuentro,XXV Encuentro Nacional de Investigación,2022-09-20,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00255,002,Eventos Científicos,Otro,Primer encuentro del Grupo de Debates Contemporáneos en Derecho Ambiental: Constitucionalismo Ambiental en América Latina y el Caribe,2022-09-20,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00256,002,Eventos Científicos,Encuentro,Primer Encuentro del Grupo de Debates Contemporáneos en Derecho Ambiental. Constitucionalismo ambiental en América Latina y el Caribe.,2022-09-20,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00257,002,Eventos Científicos,Encuentro,XXV Encuentro Nacional de Investigación,2022-09-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00258,002,Eventos Científicos,Congreso,II Congreso Regional de Clínicas Jurídicas: Educación Clínica: una apuesta pedagógica y de litigio estratégico en búsqueda de un verdadero acceso a la justicia.,2022-08-26,Instituto Tecnológico Autónomo de México,3
00259,002,Eventos Científicos,Encuentro,"Summer School sobre ¿Acceso a la Justicia en Perspectiva Interdisciplinaria y Transnacional¿, organizada por la Facultad de Jurisprudencia de la Universidad de Brescia Italia",2022-07-09,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00260,002,Eventos Científicos,Seminario,"Retos para el cierre de brechas de género. A propósito de la propuesta de Medellín como Distrito Especial de Ciencia, Tecnología e Innovación",2022-06-09,Municipio De Medellin,3
00261,002,Eventos Científicos,Otro,Democracia y género en la familia,2022-06-01,ALCALDIA DE MEDELLIN,3
00262,002,Eventos Científicos,Seminario,Seminario Psicología Política: Una perspectiva Actual,2022-05-27,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00263,002,Eventos Científicos,Otro,V Jornada Internacional de Investigación Predoctoral en Derecho,2022-05-26,UNIVERSIDAD DE ZARAGOZA,3
00264,002,Eventos Científicos,Encuentro,XIV Encuentro de Investigación Jurídica y Sociojurídica,2022-05-26,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00265,002,Eventos Científicos,Encuentro,I Jornada Nacional de Difusión de Proyectos de Investigación,2022-05-27,Universidad SanGregorio de Porto Viejo,3
00266,002,Eventos Científicos,Taller,Conversatorio entre palabras: rock y política,2022-05-18,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00267,002,Eventos Científicos,Otro,"Conversatorio Memoria, Perdón y Literatura",2022-05-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00268,002,Eventos Científicos,Otro,XVI Encuentro Regional de la Red de Grupos y Centros de Investigación Jurídica y Sociojurídica - Red Sociojurídica,2022-04-29,Red de Grupos y Centros de Investigacion Jurídica y Sociojurídica,3
00269,002,Eventos Científicos,Congreso,II Congreso Internacional de derecho procesal en familia,2022-04-30,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00270,002,Eventos Científicos,Encuentro,XVI Encuentro Regional de la RED SOCIOJURÍDICA La investigación jurídica y sociojurídica desde sus distintos enfoques,2022-04-29,UNIVERSIDAD DE MEDELLIN,3
00271,002,Eventos Científicos,Encuentro,XVI Encuentro regional Red de Centros de Investigación Jurídica y Sociojurídica. Nodo Antioquia,2022-04-29,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00272,002,Eventos Científicos,Congreso,II Congreso Internacional de Derecho Procesal en Familia,2022-04-30,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00273,002,Eventos Científicos,Congreso,II Congreso Internacional en Derecho de Familia,2022-04-30,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00274,002,Eventos Científicos,Congreso,XVI Encuentro Regional de la Red de Grupos y Centros de Investigación Jurídica y Sociojurídica - Red Sociojurídica,2022-04-28,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00275,002,Eventos Científicos,Encuentro,II ENCUENTRO DE LA RED URTERAM AL/UE,2022-04-22,UNIVERSIDAD EXTERNADO DE COLOMBIA,3
00276,002,Eventos Científicos,Encuentro,Saberes Experiencias y Construcción Social del Conocimiento,2022-04-20,UNIVERSIDAD DE ANTIOQUIA,3
00277,002,Eventos Científicos,Encuentro,Charla Los delitos sexuales a la vista del proyecto de ley 483 de 2020,2022-04-07,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00278,002,Eventos Científicos,Congreso,XXI Congreso Internacional de Derecho,2022-03-25,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00279,002,Eventos Científicos,Simposio,Foro Académico. Participación Democrática y políticas públicas,2022-03-09,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00280,002,Eventos Científicos,Encuentro,LA SEMANA DE LA MUJER EN AGUSTÍN DE HIPONA. CENTRO DE ESTUDIOS,2022-03-10,AGUSTIN DE HIPONA CENTRO DE ESTUDIOS DE POSGRADO,3
00281,002,Eventos Científicos,Congreso,IX Jornadas Internacionales de Derecho,2022-03-03,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00282,002,Eventos Científicos,Congreso,IX Jornadas Internacionales de derecho: Casación y prueba digital,2022-03-03,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00283,002,Eventos Científicos,Encuentro,Charla Acceso del sector empresarial a la administración de justicia,2022-02-15,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00284,002,Eventos Científicos,Congreso,II Congreso Mundial. Análisis contemporáneo e interdisciplinar de los derechos fundamentales.,2021-11-29,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00285,002,Eventos Científicos,Encuentro,VIII Jornadas de Investigación Jurídica y Sociojurídica,2021-11-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00286,002,Eventos Científicos,Otro,X Coloquio de Investigación Promoviendo la Cultura Investigativa,2021-11-12,UNIVERSIDAD CATOLICA LUIS AMIGO,3
00287,002,Eventos Científicos,Congreso,VII Seminario Internacional De Familia: Familia En Tiempos Complejos De Transición IV Congreso Internacional De Investigadores En Estudios De Las Familias IV Encuentro De La Red De Estudios Sobre Familias En México Y América Latina.,2021-11-12,Universidad De La Frontera -Chile,3
