id,id_grupo,categoria,tipo_producto,titulo,pais_revista,revista,ano,autores,ISSN,tipologia,cuartil_scimago,categoria_publindex,ano_fuente_cuartil,ano_fuente_publindex
01257,008,Artículos publicados,Publicado en revista especializada,Are there gender and age differences in the effect of coping strategies on suicidal ideation among adolescents? The mediating role of emotional intelligence,Italia,RESEARCH IN PSYCHOTHERAPY PSYCHOPATHOLOGY PROCESS AND OUTCOME,2025,"JORGE EMIRO RESTREPO CARVAJAL, ANYERSON STITHS GOMEZ TABARES",22398031,1,Q1,B,2025,2022
01258,008,Artículos publicados,Publicado en revista especializada,The Impact of Emotional Intelligence and Coping Strategies on Suicide Risk in Adolescents,Italia,MEDITERRANEAN JOURNAL OF CLINICAL PSYCHOLOGY,2025,"ANYERSON STITHS GOMEZ TABARES, JESSICA PAOLA CARMONA MARIN, ALEJANDRO MUNOZ VANEGAS, ERIKA MARCELA MOGOLLON, ANA CATALINA MUNOZ ARBELAEZ, CESAR NUNEZ, JORGE EMIRO RESTREPO CARVAJAL",22821619,1,Q2,A2,2025,2022
01259,008,Artículos publicados,Publicado en revista especializada,The Mediating Role of Depression and Self-Esteem in the Transition from Victimization to Perpetration in Bullying and Cyberbullying Among Adolescents,Alemania,INTERPERSONA,2025,"ANYERSON STITHS GOMEZ TABARES, JORGE EMIRO RESTREPO CARVAJAL, GASTON ADOLFO ZAPATA LESMES",19816472,1,Q1,A1,2025,2022
01130,007,Artículos publicados,Publicado en revista especializada,"Paradeporte, más allá de la discapacidad",Colombia,REVISTA IBEROAMERICANA DE CIENCIAS DE LA ACTIVIDAD FISICA Y EL DEPORTE,2025,"ZONAIKA MAIRA POSADA LOPEZ, CAROLINA VASQUEZ LOPEZ",22550461,1,No indexada en Scopus,No clasificada en Publindex,,
01128,007,Artículos publicados,Publicado en revista especializada,"Prácticas para reflexionar las infancias: Taller reflexivo, Método R y equipo reflexivo",Colombia,Palobra,2025,"LEDY MARYORY BEDOYA CARDONA, OVIDIO HERRERA RIVERA",16571118,1,No indexada en Scopus,C,,2010
00909,006,Artículos publicados,Publicado en revista especializada,Reading the World: Intercultural Literacy in Teaching English as a Foreign Language,Colombia,REVISTA PENSAMIENTO AMERICANO,2025,"EDISON FERNEY CASTRILLON ANGEL, JAWER SNEIDER ROJAS ALVAREZ, ALEJANDRA GARCIA VARGAS, HARIETH TATIANA PINEDA ALVAREZ",20272448,1,No indexada en Scopus,C,,2023
01127,007,Artículos publicados,Publicado en revista especializada,Prácticas de crianza reflexiva en familias contemporáneas,Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2025,"OVIDIO HERRERA RIVERA, LEDY MARYORY BEDOYA CARDONA",01245821,1,No indexada en Scopus,B,,2023
00910,006,Artículos publicados,Publicado en revista especializada,Competencias interculturales en la educación superior desde una perspectiva católica: estrategias pedagógicas e inclusivas para la formación global,Colombia,Revista Lasallista de Investigacion,2025,"LEISY MAGDALI ARROYAVE TABORDA, CARMEN YSABEL MARTINEZ DE MERINO, DANIEL FELIPE ORTIZ CARTAGENA, RUBEN DARIO HERNANDEZ ESCORCIA",22563938,1,Q4,C,2025,2023
00911,006,Artículos publicados,Publicado en revista especializada,Retos para acompañar las trayectorias y transiciones entre la educación inicial y primaria,Colombia,Educación Y Ciudad,2025,NATALY RESTREPO RESTREPO,23576286,1,No indexada en Scopus,C,,2023
00912,006,Artículos publicados,Publicado en revista especializada,Tesis de posgrado en comunidad: duoetnografía sobre un grupo de escritura virtual concurrente,Colombia,Lenguaje,2025,"MARIA PAULA ESPECHE, JOSE VICENTE ABAD OLAYA, LAURA COLOMBO",25393804,1,No indexada en Scopus,C,,2023
00913,006,Artículos publicados,Publicado en revista especializada,Significaciones de una experiencia exitosa en inclusión universitaria,Colombia,Psicoespacios,2025,"SONIA RUTH QUINTERO ARRUBLA, CRISTINA ARBOLEDA GARCIA, DANIELA PALACIOS",21452776,1,No indexada en Scopus,C,,2017
00914,006,Artículos publicados,Publicado en revista especializada,Concepciones y trayectorias educativas en estudiantes mayores de 40 años: Un análisis comparativo entre Argentina y Colombia,Colombia,REVISTA VIRTUAL UNIVERSIDAD CATOLICA DEL NORTE,2025,"ENID DANIELA VARGAS MESA, GRACIELA ESTER FLORES, MARTA ELENA GONZALEZ GIL, MARCELO GASTON JORGE NAVARRO",01245821,1,No indexada en Scopus,B,,2023
00915,006,Artículos publicados,Publicado en revista especializada,Los valores en las aulas de educación inicial del programa Buen Comienzo. Medellín ¿ Antioquia ¿ Colombia,Colombia,Plumilla Educativa,2025,"CARMEN YSABEL MARTINEZ DE MERINO, ENID DANIELA VARGAS MESA, NATALIA GUZMAN ATEHORTUA",26191733,1,No indexada en Scopus,C,,2020
00916,006,Artículos publicados,Publicado en revista especializada,Effects of Empathy and Regulatory Emotional Self-Efficacy on Difficulties and Strengths in Juvenile Offenders,Colombia,INTERNATIONAL JOURNAL OF OFFENDER THERAPY AND COMPARATIVE CRIMINOLOGY,2025,"NICOLASA MARIA DURAN PALACIO, ANYERSON STITHS GOMEZ TABARES, EDISON FERNEY CASTRILLON ANGEL",15526933,1,Q1,A1,2025,2022
00581,004,Artículos publicados,Publicado en revista especializada,Industria 4.0 y automatización avanzada en las organizaciones: Mapeo científico y perspectivas de investigación,Colombia,Economicas Cuc,2025,"VALENTINA CARDONA GRANADA, GABRIEL ANTONIO MOYANO LONDONO",23823860,1,No indexada en Scopus,C,,2023
00582,004,Artículos publicados,Publicado en revista especializada,Action 2.0: un juego serio para la formación psicosocial de trabajadores sociales en entornos de educación a distancia en Colombia,Colombia,PROSPECTIVA,2025,"ANGELA JOHANA VARGAS HERNANDEZ, VIVIANA RACERO LOPEZ, ALBEIRO AGUIRRE RIOS, LUISA FERNANDA HERNANDEZ PEREZ",2389993X,1,No indexada en Scopus,C,,2023
00583,004,Artículos publicados,Publicado en revista especializada,Desafíos y consecuencias de la crisis de contenedores en el comercio internacional,Colombia,Mundo Fesc,2025,"PAOLA MARCELA ALZATE MONTOYA, JOSE DAVID GIRALDO CASTELLANOS",22160388,1,No indexada en Scopus,C,,2023
00584,004,Artículos publicados,Publicado en revista especializada,"Cannabis-Bacteria Interaction: Trends in Secondary Metabolites, Biocontrol, and By-products",Brasil,ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS,2025,"PAOLA MARCELA ALZATE MONTOYA, MONICA JULIETH HENAO LOPEZ, KATHERIN CASTRO RIOS, CLAUDIA NOHEMY MONTOYA ESTRADA",16782690,1,Q2,A1,2025,2022
00585,004,Artículos publicados,Publicado en revista especializada,Desafíos y consecuencias de la crisis de contenedores en el comercio internacional,Colombia,Mundo Fesc,2025,"PAOLA MARCELA ALZATE MONTOYA, DANIEL QUINTERO LOPEZ, LAURA ARISTIZABAL REYES, JOSE DAVID GIRALDO CASTELLANOS",22160388,1,No indexada en Scopus,C,,2023
00586,004,Artículos publicados,Publicado en revista especializada,Exploring the relationship between geopolitical risk and energy transition: A bibliometric analysis and literature review,Brasil,MULTIDISCIPLINARY REVIEWS,2025,"CAROLINA YEPES HERNANDEZ, CARLOS GONZALEZ PARIAS, JUAN CAMILO MESA BEDOYA",25953982,1,Q3,No clasificada en Publindex,2025,
00737,005,Artículos publicados,Publicado en revista especializada,Panorama general de la salud mental positiva para las empresas de Colombia,Colombia,Revista Lasallista de Investigacion,2025,JUAN DIEGO BETANCUR ARIAS,22563938,1,Q4,C,2025,2023
00736,005,Artículos publicados,Publicado en revista especializada,Development of a Regression Model to Predict Global Warming with Machine Learning,Grecia,WSEAS TRANSACTIONS ON ENVIRONMENT AND DEVELOPMENT,2025,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ",22243496,1,Q3,C,2025,2022
00735,005,Artículos publicados,Publicado en revista especializada,Neuropsychological and Academic Performance in Colombian Children with Attention-Deficit Hyperactivity Disorder: A Comparative Study with a Control Group,Suiza,CHILDREN BASEL,2025,"DIANA MARCELA MONTOYA LONDONO, DANIEL ALFREDO LANDINEZ MARTINEZ",22279067,1,Q1,A2,2025,2022
00734,005,Artículos publicados,Publicado en revista especializada,Diagnosis of ADHD in Children with EEG and Machine Learning: Systematic Review and Meta-analysis,España,CLINICA Y SALUD,2025,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA, MARIA JOSE RUIZ QUINTERO",21740550,1,Q2,B,2025,2022
00580,004,Artículos publicados,Publicado en revista especializada,Influencia de la denominación de origen protegida en la produccion y comercialización del Café Colombiano,Colombia,Revista En Contexto,2025,"JUAN MANUEL SIERRA MORENO, MARIA ISABEL GUERRERO MOLINA",23463279,1,No indexada en Scopus,C,,2023
00579,004,Artículos publicados,Publicado en revista especializada,Logistics 4.0 and Emerging Technologies: A Scientometric Perspective on Innovation in Supply Chains,Colombia,JOURNAL OF DIGITAL ECONOMY,2025,"GABRIEL ANTONIO MOYANO LONDONO, PAOLA MARCELA ALZATE MONTOYA, VALENTINA CARDONA GRANADA",27730670,1,Q1,No clasificada en Publindex,2025,
01261,008,Artículos publicados,Publicado en revista especializada,Effects of Empathy and Regulatory Emotional Self-Efficacy on Difficulties and Strengths in Juvenile Offenders,Estados Unidos,INTERNATIONAL JOURNAL OF OFFENDER THERAPY AND COMPARATIVE CRIMINOLOGY,2025,"NICOLASA MARIA DURAN PALACIO, ANYERSON STITHS GOMEZ TABARES, EDISON FERNEY CASTRILLON ANGEL",15526933,1,Q1,A1,2025,2022
00578,004,Artículos publicados,Publicado en revista especializada,From Fiscal Mechanisms to Economic Inequalities: A Comparative Analysis of Countries with Different Income Levels,Colombia,Revista CEA,2025,"JUAN JOSE ESPINAL PIEDRAHITA, RUBY STELLA CABRERA JARAMILLO, ALBEIRO AGUIRRE RIOS, SOL BEATRIZ VELEZ ESCOBAR, HUGO ARLES MACIAS CARDONA",23900725,1,No indexada en Scopus,B,,2023
00577,004,Artículos publicados,Publicado en revista especializada,From Fiscal Mechanisms to Economic Inequalities: A Comparative Analysis of Countries with Different Income levels,Colombia,Revista CEA,2025,"JUAN JOSE ESPINAL PIEDRAHITA, RUBY STELLA CABRERA JARAMILLO, ALBEIRO AGUIRRE RIOS, SOL BEATRIZ VELEZ ESCOBAR, HUGO ARLES MACIAS CARDONA",23900725,1,No indexada en Scopus,B,,2023
00576,004,Artículos publicados,Publicado en revista especializada,"Literature review, prospects for exporting and internationalization in small and medium-sized companies",Colombia,CUADERNOS DE ADMINISTRACION UNIVERSIDAD DEL VALLE,2025,"JONATHAN STEV BERNAL FRANCO, MARIA ISABEL GUERRERO MOLINA",22565078,1,No indexada en Scopus,C,,2023
01260,008,Artículos publicados,Publicado en revista especializada,Cambio climático en las infancias y juventudes en Latinoamérica: una revisión cualitativa,Colombia,REVISTA LATINOAMERICANA DE CIENCIAS SOCIALES NINEZ Y JUVENTUD,2025,"WILLIAN SIERRA BARON, KATY LUZ MILLAN OTERO, ANYERSON STITHS GOMEZ TABARES",20277679,1,Q2,B,2025,2023
00015,001,Artículos publicados,Publicado en revista especializada,A Bibliometric Analysis of the Capabilities of Modified Lignin for Heavy Metal Adsorption,Colombia,JOURNAL OF WATER AND ENVIRONMENTAL NANOTECHNOLOGY,2025,"LUIS FERNANDO CARDONA PALACIO, VIVIANA GOMEZ CEBALLOS, GERMAN CAMILO QUINTANA MARIN",24766615,1,Q3,No clasificada en Publindex,2025,
01262,008,Artículos publicados,Publicado en revista especializada,Biofilía y bienestar psíquico: Análisis cualitativo de la salud mental asociada a la vida en entornos naturales,Colombia,PSICOLOGIA DESDE EL CARIBE,2025,"KATY LUZ MILLAN OTERO, HERNAN ALBERTO VILLA ORREGO, ROXANNE GARCES SANCHEZ",0123417X,1,No indexada en Scopus,B,,2013
01888,013,Artículos publicados,Publicado en revista especializada,El análisis del personaje en el libro álbum: una apuesta metodológica desde la hermenéutica reflexiva,Colombia,La Palabra,2025,"NADIA JOHANNA HERNANDEZ ORDONEZ, NATALIA ANDREA ALZATE ALZATE, JOHN JAIRO GARCIA DIAZ",16579380,1,No indexada en Scopus,No clasificada en Publindex,,
01817,012,Artículos publicados,Publicado en revista especializada,Concepciones del bienestar wayuu en redes sociales digitales,Colombia,Análisis. Revista Colombiana de Humanidades,2025,"CLAUDIA PATRICIA PUERTA SILVA, JHONNY ALEJANDRO AGUDELO CALLE",21459169,1,No indexada en Scopus,B,,2023
01263,008,Artículos publicados,Publicado en revista especializada,Líneas de investigación en desconexión moral y su impacto en el comportamiento social,Brasil,DILEMAS,2025,ANYERSON STITHS GOMEZ TABARES,21782792,1,Q2,B,2025,2022
01820,012,Artículos publicados,Publicado en revista especializada,Opinión pública y legitimidad: abordaje a la democracia colombiana,Colombia,ANALECTA POLITICA,2025,"JORGE ANDRES RICO ZAPATA, DANY STEVEN GOMEZ AGUDELO",20277458,1,No indexada en Scopus,C,,2013
01821,012,Artículos publicados,Publicado en revista especializada,Propósitos de la Responsabilidad Social Universitaria en la era de Agenda 2030: Un caso de universidades católicas colombianas,Colombia,EUROPEAN PUBLIC AND SOCIAL INNOVATION REVIEW,2025,"DEYBIS ZAPATA CORREA, JUAN ESTEBAN RODRIGUEZ GOMEZ",25299824,1,En Scopus sin cuartil,No clasificada en Publindex,2025,
01822,012,Artículos publicados,Publicado en revista especializada,Propósitos de la Responsabilidad Social Universitaria en la era de Agenda 2030: Un caso de universidades católicas colombianas,España,EUROPEAN PUBLIC AND SOCIAL INNOVATION REVIEW,2025,"DEYBIS ZAPATA CORREA, JUAN ESTEBAN RODRIGUEZ GOMEZ",25299824,1,En Scopus sin cuartil,No clasificada en Publindex,2025,
01823,012,Artículos publicados,Publicado en revista especializada,Influencia de los sellos frontales con advertencias nutricionales en la decisión de compra de frituras y alimentos procesados en estudiantes de la Universidad Católica Luis Amigó sede Medellín,Colombia,Mediaciones,2025,"JHON ESTEBAN MORALES QUINTERO, LAURA MACIA ALVAREZ, CATALINA FINA RUIZ",16925688,1,No indexada en Scopus,No clasificada en Publindex,,
01825,012,Artículos publicados,Publicado en revista especializada,"Artificial intelligence, data analytics and big data in marketing and customer and consumer segmentations. Systematic literature review",España,REVISTA GALEGA DE ECONOMIA,2025,"CARLOS MARIO BERRIO MENESES, VANESA MARGARETH SANGUINO GARCIA, JIMENA ISAZA ALVAREZ",22555951,1,Q1,C,2025,2022
01884,013,Artículos publicados,Publicado en revista especializada,¿Qué hay en los nombres de los vigilantes henóquicos) Aproximación a su función,Chile,TEOLOGIA Y VIDA,2025,JUAN SEBASTIAN HERNANDEZ VALENCIA,07176295,1,Q2,A2,2025,2022
01885,013,Artículos publicados,Publicado en revista especializada,"Deshumanización e inmunización en el discurso evasivo frente a los ""falsos positivos""",Colombia,Escritos,2025,"SANTIAGO RUIZ IDARRAGA, ANDRES ALFREDO CASTRILLON CASTRILLON",23900032,1,No indexada en Scopus,C,,2023
01886,013,Artículos publicados,Publicado en revista especializada,Relatos y revisión de pares como prácticas de literacidad escolar,Colombia,ENUNCIACION,2025,NATALIA ANDREA ALZATE ALZATE,22486798,1,No indexada en Scopus,C,,2023
01887,013,Artículos publicados,Publicado en revista especializada,"Escritura, memoria e imaginarios en la literatura judía antigua",Chile,Anales De Teología,2025,JUAN SEBASTIAN HERNANDEZ VALENCIA,07174152,1,No indexada en Scopus,No clasificada en Publindex,,
01889,013,Artículos publicados,Publicado en revista especializada,"Deshumanización e inmunización en el discurso evasivo frente a los ""falsos positivos""",Colombia,Escritos,2025,"ANDRES ALFREDO CASTRILLON CASTRILLON, SANTIAGO RUIZ IDARRAGA",23900032,1,No indexada en Scopus,C,,2023
01636,011,Artículos publicados,Publicado en revista especializada,InterventApp: App para la intervención emocional de la salud mental de niños y jóvenes,Colombia,Revista Lasallista de Investigacion,2025,"DUBIS MARCELA RINCON BARRETO, INGRID DURLEY TORRES PARDO, JAIME ALBERTO GUZMAN LUNA",22563938,1,Q4,C,2025,2023
01890,013,Artículos publicados,Publicado en revista especializada,Voces de la infancia en situaciones de calle: aportes para la formación,Colombia,REVISTA LATINOAMERICANA DE CIENCIAS SOCIALES NINEZ Y JUVENTUD,2025,NATALIA ANDREA ALZATE ALZATE,20277679,1,Q2,B,2025,2023
00026,001,Artículos publicados,Publicado en revista especializada,Estimating the added value of critical reading competence in college students using statistical modeling,Colombia,Revista De Investigación,2025,"LUIS FERNANDO CARDONA PALACIO, MAURICIO LOPEZ BONILLA, GABRIEL JAIME POSADA HERNANDEZ, DIEGO ALEJANDRO URIBE SUAREZ",20278306,1,No indexada en Scopus,B,,2023
00025,001,Artículos publicados,Publicado en revista especializada,Development of a Regression Model to Predict Global Warming with Machine Learning,Grecia,WSEAS TRANSACTIONS ON ENVIRONMENT AND DEVELOPMENT,2025,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ",17905079,1,Q3,C,2025,2022
00024,001,Artículos publicados,Publicado en revista especializada,"Fuel Effect on the Structural, Morphological, and Electrical Properties of Perovskite-Type Mixed Oxide La0.7Ca0.3Mn1¿xNixO3 (x = 0 and 0.07) Synthesized through Gel Combustion",Rusia,INTERNATIONAL JOURNAL OF SELF PROPAGATING HIGH TEMPERATURE SYNTHESIS,2025,"ADRIAN GOMEZ ZAPATA, OSWALDO MORAN CAMPANA, EDGAR ANDRES CHAVARRIAGA MIRANDA",10613862,1,Q4,B,2025,2022
00023,001,Artículos publicados,Publicado en revista especializada,Puertos conectados: La era de la inteligencia logística y medioambiental,Colombia,Mundo Fesc,2025,"SARA HERNANDEZ, ISABELLA JURADO RAMIREZ, PAOLA MARCELA ALZATE MONTOYA",22160388,1,No indexada en Scopus,C,,2023
00022,001,Artículos publicados,Publicado en revista especializada,"La Industria 4.0: Tendencias, barreras y retos en la cuarta revolución industrial",Colombia,Mundo Fesc,2025,"JUAN CAMILO GUTIERREZ MEDINA, PAOLA MARCELA ALZATE MONTOYA",22160388,1,No indexada en Scopus,C,,2023
00021,001,Artículos publicados,Publicado en revista especializada,Professionalization and socioemotional wealth in family businesses. Bogota case,Estados Unidos,INTERNATIONAL JOURNAL OF INNOVATIVE RESEARCH AND SCIENTIFIC STUDIES,2025,"YURANI LOPEZ ESPITIA, ANDRES MAURICIO GRISALES AGUIRRE, JORGE ALBERTO GAMEZ GUTIERREZ",26176548,1,Q3,No clasificada en Publindex,2024,
00020,001,Artículos publicados,Publicado en revista especializada,"Modeling and experimental data of LLE, VLE, kinematic Viscosity, and density for the 2-Phenylethanol + n-Heptane mixture at low pressure",Colombia,JOURNAL OF CHEMICAL THERMODYNAMICS,2025,"JUAN DIEGO HENAO CUERVO, JORGE ALBERTO VELASQUEZ JIMENEZ, LUIS FERNANDO CARDONA PALACIO, LUIS ALEJANDRO FORERO GAVIRIA",10963626,1,Q2,A2,2025,2022
00019,001,Artículos publicados,Publicado en revista especializada,Diagnosis of ADHD in Children with EEG and Machine Learning: Systematic Review and Meta-analysis,España,CLINICA Y SALUD,2025,"CATALINA QUINTERO LOPEZ, VICTOR DANIEL GIL VERA, MARIA JOSE RUIZ QUINTERO",11305274,1,Q2,B,2025,2022
00018,001,Artículos publicados,Publicado en revista especializada,Logistics 4.0 and Emerging Technologies: A Scientometric Perspective on Innovation in Supply Chains,Colombia,JOURNAL OF DIGITAL ECONOMY,2025,"PAOLA MARCELA ALZATE MONTOYA, GABRIEL ANTONIO MOYANO LONDONO",27730670,1,Q1,No clasificada en Publindex,2025,
00017,001,Artículos publicados,Publicado en revista especializada,Solution Combustion Synthesis of ZnO Nanoparticles Using an Aqueous Extract of Laurel Leaves as a Natural Fuel,Rusia,INTERNATIONAL JOURNAL OF SELF PROPAGATING HIGH TEMPERATURE SYNTHESIS,2025,"EDGAR ANDRES CHAVARRIAGA MIRANDA, ADRIAN GOMEZ ZAPATA, YAMILE CARDONA MAYA, WALTER DARIO CARDONA MAYA, ALEX ARBEY LOPERA SEPULVEDA",10613862,1,Q4,B,2025,2022
02026,014,Artículos publicados,Publicado en revista especializada,Incentivos tributarios ambientales en Colombia: una revisión teórica y legal,Colombia,Cuadernos De Contabilidad,2025,CANDY LORENA CHAMORRO GONZALEZ,25006045,1,No indexada en Scopus,C,,2023
01819,012,Artículos publicados,Publicado en revista especializada,El ámbito cognitivo en la comunicación estratégica en la guerra en ucrania,España,REVISTA DE PENSAMIENTO ESTRATEGICO Y SEGURIDAD CISDE,2025,CARLOS MARIO BERRIO MENESES,25298763,1,Q1,No clasificada en Publindex,2025,
01635,011,Artículos publicados,Publicado en revista especializada,Alteraciones neuropsicológicas en consumidores de sustancias psicoactivas,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2025,"SANDRA MILENA RESTREPO ESCOBAR, DUBIS MARCELA RINCON BARRETO",22161201,1,No indexada en Scopus,B,,2021
01634,011,Artículos publicados,Corto (Resumen),Actitudes y comportamientos en salud bucal de cuidadores de adultos mayores institucionalizados,Colombia,DUAZARY,2025,"CATALINA GONZALEZ PENAGOS, TATIANA MARIA RESTREPO OCAMPO, LEIDYS HELENA RIVERA QUIROZ, DIANA ISABEL RAMIREZ PEREZ",2389783X,1,No indexada en Scopus,C,,2023
00016,001,Artículos publicados,Publicado en revista especializada,Pattern recognition-based strategy applied to continuous intensity evolution for quantifying the stress field in digital photoelasticity,Colombia,OPTIK,2025,"JUAN CARLOS BRINEZ DE LEON, LINA MARIA MONTOYA SUAREZ",00304026,1,Q2,A2,2025,2022
